h,a,s1,s2,f1,f2,c,ogfos,ec1,ec2,ec3,ec4
30.00,30.00,9.00,3.00,35.00,25.00,0.10,1.08,0.00,0.00,0.00,0.00
30.00,30.00,9.00,3.00,35.00,25.00,10.00,1.29,0.00,0.00,0.00,0.00
30.00,30.00,9.00,3.00,35.00,25.00,20.00,1.50,0.00,0.00,0.00,0.00
30.00,30.00,9.00,6.00,25.00,15.00,0.10,0.61,456.94,7237.50,13857.12,78224.69
30.00,30.00,9.00,6.00,25.00,15.00,10.00,0.78,185.61,4342.50,13857.12,78224.69
30.00,30.00,9.00,6.00,25.00,15.00,20.00,0.95,185.61,2895.00,13857.12,78224.69
30.00,30.00,9.00,6.00,25.00,20.00,0.10,0.77,456.94,5790.00,13857.12,78224.69
30.00,30.00,9.00,6.00,25.00,20.00,10.00,0.94,185.61,2895.00,13857.12,78224.69
30.00,30.00,9.00,6.00,25.00,20.00,20.00,1.10,0.00,0.00,0.00,0.00
30.00,30.00,9.00,6.00,25.00,25.00,0.10,0.83,185.61,4342.50,13857.12,78224.69
30.00,30.00,9.00,6.00,25.00,25.00,10.00,1.08,0.00,0.00,0.00,0.00
30.00,30.00,9.00,6.00,25.00,25.00,20.00,1.22,0.00,0.00,0.00,0.00
30.00,30.00,9.00,6.00,30.00,15.00,0.10,0.65,456.94,5790.00,12503.90,57968.55
30.00,30.00,9.00,6.00,30.00,15.00,10.00,0.82,185.61,4342.50,12503.90,57968.55
30.00,30.00,9.00,6.00,30.00,15.00,20.00,0.99,185.61,1447.50,12503.90,57968.55
30.00,30.00,9.00,6.00,30.00,20.00,0.10,0.81,185.61,4342.50,12503.90,57968.55
30.00,30.00,9.00,6.00,30.00,20.00,10.00,0.98,185.61,1447.50,12503.90,57968.55
30.00,30.00,9.00,6.00,30.00,20.00,20.00,1.15,0.00,0.00,0.00,0.00
30.00,30.00,9.00,6.00,30.00,25.00,0.10,0.98,185.61,1447.50,12503.90,57968.55
30.00,30.00,9.00,6.00,30.00,25.00,10.00,1.15,0.00,0.00,0.00,0.00
30.00,30.00,9.00,6.00,30.00,25.00,20.00,1.31,0.00,0.00,0.00,0.00
30.00,30.00,9.00,6.00,35.00,15.00,0.10,0.69,185.61,5790.00,3083.14,16702.07
30.00,30.00,9.00,6.00,35.00,15.00,10.00,0.86,185.61,4342.50,141.57,339.23
30.00,30.00,9.00,6.00,35.00,15.00,20.00,1.03,0.00,0.00,0.00,0.00
30.00,30.00,9.00,6.00,35.00,20.00,0.10,0.85,185.61,4342.50,141.57,339.23
30.00,30.00,9.00,6.00,35.00,20.00,10.00,1.02,0.00,0.00,0.00,0.00
30.00,30.00,9.00,6.00,35.00,20.00,20.00,1.19,0.00,0.00,0.00,0.00
30.00,30.00,9.00,6.00,35.00,25.00,0.10,1.02,0.00,0.00,0.00,0.00
30.00,30.00,9.00,6.00,35.00,25.00,10.00,1.19,0.00,0.00,0.00,0.00
30.00,30.00,9.00,6.00,35.00,25.00,20.00,1.36,0.00,0.00,0.00,0.00
30.00,30.00,9.00,9.00,25.00,15.00,0.10,0.60,456.94,8685.00,13857.12,78224.69
30.00,30.00,9.00,9.00,25.00,15.00,10.00,0.74,456.94,7237.50,13857.12,78224.69
30.00,30.00,9.00,9.00,25.00,15.00,20.00,0.88,185.61,5790.00,13857.12,78224.69
30.00,30.00,9.00,9.00,25.00,20.00,0.10,0.77,456.94,7237.50,13857.12,78224.69
30.00,30.00,9.00,9.00,25.00,20.00,10.00,0.90,185.61,5790.00,13857.12,78224.69
30.00,30.00,9.00,9.00,25.00,20.00,20.00,1.04,0.00,0.00,0.00,0.00
30.00,30.00,9.00,9.00,25.00,25.00,0.10,0.83,185.61,4342.50,13857.12,78224.69
30.00,30.00,9.00,9.00,25.00,25.00,10.00,1.08,0.00,0.00,0.00,0.00
30.00,30.00,9.00,9.00,25.00,25.00,20.00,1.22,0.00,0.00,0.00,0.00
30.00,30.00,9.00,9.00,30.00,15.00,0.10,0.63,456.94,7237.50,12503.90,57968.55
30.00,30.00,9.00,9.00,30.00,15.00,10.00,0.77,185.61,7237.50,12503.90,57968.55
30.00,30.00,9.00,9.00,30.00,15.00,20.00,0.91,185.61,4342.50,12503.90,57968.55
30.00,30.00,9.00,9.00,30.00,20.00,0.10,0.80,185.61,5790.00,12503.90,57968.55
30.00,30.00,9.00,9.00,30.00,20.00,10.00,0.94,185.61,4342.50,12503.90,57968.55
30.00,30.00,9.00,9.00,30.00,20.00,20.00,1.08,0.00,0.00,0.00,0.00
30.00,30.00,9.00,9.00,30.00,25.00,0.10,0.97,185.61,2895.00,12503.90,57968.55
30.00,30.00,9.00,9.00,30.00,25.00,10.00,1.11,0.00,0.00,0.00,0.00
30.00,30.00,9.00,9.00,30.00,25.00,20.00,1.25,0.00,0.00,0.00,0.00
30.00,30.00,9.00,9.00,35.00,15.00,0.10,0.67,456.94,7237.50,6292.11,41013.13
30.00,30.00,9.00,9.00,35.00,15.00,10.00,0.80,185.61,5790.00,4738.43,27231.16
30.00,30.00,9.00,9.00,35.00,15.00,20.00,0.94,185.61,4342.50,141.57,339.23
30.00,30.00,9.00,9.00,35.00,20.00,0.10,0.83,185.61,5790.00,141.57,339.23
30.00,30.00,9.00,9.00,35.00,20.00,10.00,0.97,185.61,1447.50,141.57,339.23
30.00,30.00,9.00,9.00,35.00,20.00,20.00,1.11,0.00,0.00,0.00,0.00
30.00,30.00,9.00,9.00,35.00,25.00,0.10,1.01,0.00,0.00,0.00,0.00
30.00,30.00,9.00,9.00,35.00,25.00,10.00,1.15,0.00,0.00,0.00,0.00
30.00,30.00,9.00,9.00,35.00,25.00,20.00,1.29,0.00,0.00,0.00,0.00
30.00,30.00,9.00,12.00,25.00,15.00,0.10,0.60,456.94,34740.00,13857.12,78224.69
30.00,30.00,9.00,12.00,25.00,15.00,10.00,0.73,456.94,8685.00,13857.12,78224.69
30.00,30.00,9.00,12.00,25.00,15.00,20.00,0.85,185.61,7237.50,13857.12,78224.69
30.00,30.00,9.00,12.00,25.00,20.00,0.10,0.77,456.94,7237.50,13857.12,78224.69
30.00,30.00,9.00,12.00,25.00,20.00,10.00,0.90,185.61,5790.00,13857.12,78224.69
30.00,30.00,9.00,12.00,25.00,20.00,20.00,1.03,0.00,0.00,0.00,0.00
30.00,30.00,9.00,12.00,25.00,25.00,0.10,0.83,185.61,4342.50,13857.12,78224.69
30.00,30.00,9.00,12.00,25.00,25.00,10.00,1.08,0.00,0.00,0.00,0.00
30.00,30.00,9.00,12.00,25.00,25.00,20.00,1.22,0.00,0.00,0.00,0.00
30.00,30.00,9.00,12.00,30.00,15.00,0.10,0.62,456.94,8685.00,12503.90,57968.55
30.00,30.00,9.00,12.00,30.00,15.00,10.00,0.75,456.94,7237.50,12503.90,57968.55
30.00,30.00,9.00,12.00,30.00,15.00,20.00,0.88,185.61,7237.50,12503.90,57968.55
30.00,30.00,9.00,12.00,30.00,20.00,0.10,0.80,185.61,7237.50,12503.90,57968.55
30.00,30.00,9.00,12.00,30.00,20.00,10.00,0.93,185.61,5790.00,12503.90,57968.55
30.00,30.00,9.00,12.00,30.00,20.00,20.00,1.05,0.00,0.00,0.00,0.00
30.00,30.00,9.00,12.00,30.00,25.00,0.10,0.97,185.61,2895.00,12503.90,57968.55
30.00,30.00,9.00,12.00,30.00,25.00,10.00,1.11,0.00,0.00,0.00,0.00
30.00,30.00,9.00,12.00,30.00,25.00,20.00,1.24,0.00,0.00,0.00,0.00
30.00,30.00,9.00,12.00,35.00,15.00,0.10,0.65,456.94,8685.00,8752.21,46373.44
30.00,30.00,9.00,12.00,35.00,15.00,10.00,0.78,185.61,7237.50,8321.32,58332.89
30.00,30.00,9.00,12.00,35.00,15.00,20.00,0.91,185.61,5790.00,141.57,339.23
30.00,30.00,9.00,12.00,35.00,20.00,0.10,0.82,185.61,7237.50,141.57,339.23
30.00,30.00,9.00,12.00,35.00,20.00,10.00,0.96,185.61,4342.50,141.57,339.23
30.00,30.00,9.00,12.00,35.00,20.00,20.00,1.08,0.00,0.00,0.00,0.00
30.00,30.00,9.00,12.00,35.00,25.00,0.10,1.01,0.00,0.00,0.00,0.00
30.00,30.00,9.00,12.00,35.00,25.00,10.00,1.14,0.00,0.00,0.00,0.00
30.00,30.00,9.00,12.00,35.00,25.00,20.00,1.27,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,25.00,15.00,0.10,0.76,456.94,5790.00,13857.12,78224.69
30.00,30.00,12.00,3.00,25.00,15.00,10.00,0.92,185.61,2895.00,13857.12,78224.69
30.00,30.00,12.00,3.00,25.00,15.00,20.00,1.07,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,25.00,20.00,0.10,0.83,185.61,4342.50,13857.12,78224.69
30.00,30.00,12.00,3.00,25.00,20.00,10.00,1.05,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,25.00,20.00,20.00,1.20,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,25.00,25.00,0.10,0.83,185.61,2895.00,13857.12,78224.69
30.00,30.00,12.00,3.00,25.00,25.00,10.00,1.18,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,25.00,25.00,20.00,1.32,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,30.00,15.00,0.10,0.86,185.61,4342.50,12503.90,57968.55
30.00,30.00,12.00,3.00,30.00,15.00,10.00,1.01,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,30.00,15.00,20.00,1.17,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,30.00,20.00,0.10,0.99,185.61,1447.50,12503.90,57968.55
30.00,30.00,12.00,3.00,30.00,20.00,10.00,1.14,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,30.00,20.00,20.00,1.30,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,30.00,25.00,0.10,1.02,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,30.00,25.00,10.00,1.28,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,30.00,25.00,20.00,1.43,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,35.00,15.00,0.10,0.96,185.61,2895.00,141.57,339.23
30.00,30.00,12.00,3.00,35.00,15.00,10.00,1.11,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,35.00,15.00,20.00,1.27,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,35.00,20.00,0.10,1.09,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,35.00,20.00,10.00,1.25,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,35.00,20.00,20.00,1.40,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,35.00,25.00,0.10,1.23,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,35.00,25.00,10.00,1.39,0.00,0.00,0.00,0.00
30.00,30.00,12.00,3.00,35.00,25.00,20.00,1.54,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,25.00,15.00,0.10,0.72,456.94,7237.50,13857.12,78224.69
30.00,30.00,12.00,6.00,25.00,15.00,10.00,0.89,185.61,5790.00,13857.12,78224.69
30.00,30.00,12.00,6.00,25.00,15.00,20.00,1.03,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,25.00,20.00,0.10,0.83,185.61,4342.50,13857.12,78224.69
30.00,30.00,12.00,6.00,25.00,20.00,10.00,1.05,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,25.00,20.00,20.00,1.18,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,25.00,25.00,0.10,0.83,185.61,2895.00,13857.12,78224.69
30.00,30.00,12.00,6.00,25.00,25.00,10.00,1.18,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,25.00,25.00,20.00,1.32,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,30.00,15.00,0.10,0.78,185.61,5790.00,12503.90,57968.55
30.00,30.00,12.00,6.00,30.00,15.00,10.00,0.95,185.61,2895.00,12503.90,57968.55
30.00,30.00,12.00,6.00,30.00,15.00,20.00,1.09,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,30.00,20.00,0.10,0.95,185.61,2895.00,12503.90,57968.55
30.00,30.00,12.00,6.00,30.00,20.00,10.00,1.11,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,30.00,20.00,20.00,1.27,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,30.00,25.00,0.10,1.02,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,30.00,25.00,10.00,1.28,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,30.00,25.00,20.00,1.42,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,35.00,15.00,0.10,0.85,185.61,4342.50,8321.32,58332.89
30.00,30.00,12.00,6.00,35.00,15.00,10.00,1.01,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,35.00,15.00,20.00,1.16,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,35.00,20.00,0.10,1.02,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,35.00,20.00,10.00,1.18,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,35.00,20.00,20.00,1.33,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,35.00,25.00,0.10,1.19,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,35.00,25.00,10.00,1.36,0.00,0.00,0.00,0.00
30.00,30.00,12.00,6.00,35.00,25.00,20.00,1.52,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,25.00,15.00,0.10,0.70,456.94,7237.50,13857.12,78224.69
30.00,30.00,12.00,9.00,25.00,15.00,10.00,0.83,185.61,7237.50,13857.12,78224.69
30.00,30.00,12.00,9.00,25.00,15.00,20.00,0.96,185.61,2895.00,13857.12,78224.69
30.00,30.00,12.00,9.00,25.00,20.00,0.10,0.83,185.61,5790.00,13857.12,78224.69
30.00,30.00,12.00,9.00,25.00,20.00,10.00,1.00,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,25.00,20.00,20.00,1.14,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,25.00,25.00,0.10,0.83,185.61,2895.00,13857.12,78224.69
30.00,30.00,12.00,9.00,25.00,25.00,10.00,1.18,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,25.00,25.00,20.00,1.32,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,30.00,15.00,0.10,0.75,456.94,7237.50,12503.90,57968.55
30.00,30.00,12.00,9.00,30.00,15.00,10.00,0.88,185.61,5790.00,12503.90,57968.55
30.00,30.00,12.00,9.00,30.00,15.00,20.00,1.01,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,30.00,20.00,0.10,0.92,185.61,5790.00,12503.90,57968.55
30.00,30.00,12.00,9.00,30.00,20.00,10.00,1.05,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,30.00,20.00,20.00,1.19,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,30.00,25.00,0.10,1.02,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,30.00,25.00,10.00,1.24,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,30.00,25.00,20.00,1.37,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,35.00,15.00,0.10,0.80,185.61,5790.00,8321.32,58332.89
30.00,30.00,12.00,9.00,35.00,15.00,10.00,0.94,185.61,4342.50,141.57,339.23
30.00,30.00,12.00,9.00,35.00,15.00,20.00,1.07,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,35.00,20.00,0.10,0.98,185.61,2895.00,141.57,339.23
30.00,30.00,12.00,9.00,35.00,20.00,10.00,1.11,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,35.00,20.00,20.00,1.24,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,35.00,25.00,0.10,1.17,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,35.00,25.00,10.00,1.30,0.00,0.00,0.00,0.00
30.00,30.00,12.00,9.00,35.00,25.00,20.00,1.43,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,25.00,15.00,0.10,0.70,456.94,34740.00,13857.12,78224.69
30.00,30.00,12.00,12.00,25.00,15.00,10.00,0.82,185.61,8685.00,13857.12,78224.69
30.00,30.00,12.00,12.00,25.00,15.00,20.00,0.94,185.61,7237.50,13857.12,78224.69
30.00,30.00,12.00,12.00,25.00,20.00,0.10,0.83,185.61,8685.00,13857.12,78224.69
30.00,30.00,12.00,12.00,25.00,20.00,10.00,1.00,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,25.00,20.00,20.00,1.13,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,25.00,25.00,0.10,0.83,185.61,2895.00,13857.12,78224.69
30.00,30.00,12.00,12.00,25.00,25.00,10.00,1.18,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,25.00,25.00,20.00,1.32,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,30.00,15.00,0.10,0.74,456.94,8685.00,12503.90,57968.55
30.00,30.00,12.00,12.00,30.00,15.00,10.00,0.86,185.61,8685.00,12503.90,57968.55
30.00,30.00,12.00,12.00,30.00,15.00,20.00,0.98,185.61,5790.00,12503.90,57968.55
30.00,30.00,12.00,12.00,30.00,20.00,0.10,0.92,185.61,7237.50,12503.90,57968.55
30.00,30.00,12.00,12.00,30.00,20.00,10.00,1.05,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,30.00,20.00,20.00,1.17,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,30.00,25.00,0.10,1.02,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,30.00,25.00,10.00,1.24,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,30.00,25.00,20.00,1.37,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,35.00,15.00,0.10,0.78,185.61,8685.00,10633.67,79453.63
30.00,30.00,12.00,12.00,35.00,15.00,10.00,0.90,185.61,7237.50,141.57,339.23
30.00,30.00,12.00,12.00,35.00,15.00,20.00,1.02,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,35.00,20.00,0.10,0.97,185.61,5790.00,141.57,339.23
30.00,30.00,12.00,12.00,35.00,20.00,10.00,1.09,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,35.00,20.00,20.00,1.21,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,35.00,25.00,0.10,1.17,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,35.00,25.00,10.00,1.29,0.00,0.00,0.00,0.00
30.00,30.00,12.00,12.00,35.00,25.00,20.00,1.41,0.00,0.00,0.00,0.00
30.00,40.00,3.00,3.00,25.00,15.00,0.10,0.34,700.08,n/a,13370.86,77738.42
30.00,40.00,3.00,3.00,25.00,15.00,10.00,0.62,428.74,n/a,13370.86,77738.42
30.00,40.00,3.00,3.00,25.00,15.00,20.00,0.79,243.13,5629.78,13370.86,77738.42
30.00,40.00,3.00,3.00,25.00,20.00,0.10,0.44,428.74,n/a,13370.86,77738.42
30.00,40.00,3.00,3.00,25.00,20.00,10.00,0.66,428.74,n/a,13370.86,77738.42
30.00,40.00,3.00,3.00,25.00,20.00,20.00,0.80,243.13,5629.78,13370.86,77738.42
30.00,40.00,3.00,3.00,25.00,25.00,0.10,0.50,428.74,n/a,13370.86,77738.42
30.00,40.00,3.00,3.00,25.00,25.00,10.00,0.67,428.74,27022.92,13370.86,77738.42
30.00,40.00,3.00,3.00,25.00,25.00,20.00,0.81,243.13,5629.78,13370.86,77738.42
30.00,40.00,3.00,3.00,30.00,15.00,0.10,0.35,428.74,5629.78,12017.63,57482.28
30.00,40.00,3.00,3.00,30.00,15.00,10.00,0.63,243.13,4503.82,12017.63,57482.28
30.00,40.00,3.00,3.00,30.00,15.00,20.00,0.90,106.38,2251.91,12017.63,57482.28
30.00,40.00,3.00,3.00,30.00,20.00,0.10,0.45,428.74,5629.78,12017.63,57482.28
30.00,40.00,3.00,3.00,30.00,20.00,10.00,0.73,243.13,3377.87,12017.63,57482.28
30.00,40.00,3.00,3.00,30.00,20.00,20.00,0.91,106.38,2251.91,12017.63,57482.28
30.00,40.00,3.00,3.00,30.00,25.00,0.10,0.56,428.74,5629.78,12017.63,57482.28
30.00,40.00,3.00,3.00,30.00,25.00,10.00,0.77,243.13,3377.87,12017.63,57482.28
30.00,40.00,3.00,3.00,30.00,25.00,20.00,0.92,106.38,2251.91,12017.63,57482.28
30.00,40.00,3.00,3.00,35.00,15.00,0.10,0.36,428.74,3377.87,10941.17,44201.18
30.00,40.00,3.00,3.00,35.00,15.00,10.00,0.64,243.13,2251.91,10941.17,44201.18
30.00,40.00,3.00,3.00,35.00,15.00,20.00,0.93,106.38,1125.96,10941.17,44201.18
30.00,40.00,3.00,3.00,35.00,20.00,0.10,0.47,428.74,3377.87,10941.17,44201.18
30.00,40.00,3.00,3.00,35.00,20.00,10.00,0.75,243.13,2251.91,10941.17,44201.18
30.00,40.00,3.00,3.00,35.00,20.00,20.00,1.03,0.00,0.00,0.00,0.00
30.00,40.00,3.00,3.00,35.00,25.00,0.10,0.57,243.13,3377.87,10941.17,44201.18
30.00,40.00,3.00,3.00,35.00,25.00,10.00,0.85,106.38,2251.91,10941.17,44201.18
30.00,40.00,3.00,3.00,35.00,25.00,20.00,1.05,0.00,0.00,0.00,0.00
30.00,40.00,3.00,6.00,25.00,15.00,0.10,0.31,700.08,n/a,13370.86,77738.42
30.00,40.00,3.00,6.00,25.00,15.00,10.00,0.52,428.74,n/a,13370.86,77738.42
30.00,40.00,3.00,6.00,25.00,15.00,20.00,0.72,428.74,5629.78,13370.86,77738.42
30.00,40.00,3.00,6.00,25.00,20.00,0.10,0.40,700.08,n/a,13370.86,77738.42
30.00,40.00,3.00,6.00,25.00,20.00,10.00,0.61,428.74,n/a,13370.86,77738.42
30.00,40.00,3.00,6.00,25.00,20.00,20.00,0.77,243.13,5629.78,13370.86,77738.42
30.00,40.00,3.00,6.00,25.00,25.00,0.10,0.50,428.74,n/a,13370.86,77738.42
30.00,40.00,3.00,6.00,25.00,25.00,10.00,0.66,428.74,27022.92,13370.86,77738.42
30.00,40.00,3.00,6.00,25.00,25.00,20.00,0.80,243.13,5629.78,13370.86,77738.42
30.00,40.00,3.00,6.00,30.00,15.00,0.10,0.32,428.74,5629.78,12017.63,57482.28
30.00,40.00,3.00,6.00,30.00,15.00,10.00,0.53,428.74,4503.82,12017.63,57482.28
30.00,40.00,3.00,6.00,30.00,15.00,20.00,0.73,243.13,3377.87,12017.63,57482.28
30.00,40.00,3.00,6.00,30.00,20.00,0.10,0.41,428.74,5629.78,12017.63,57482.28
30.00,40.00,3.00,6.00,30.00,20.00,10.00,0.63,243.13,4503.82,12017.63,57482.28
30.00,40.00,3.00,6.00,30.00,20.00,20.00,0.83,243.13,2251.91,12017.63,57482.28
30.00,40.00,3.00,6.00,30.00,25.00,0.10,0.52,428.74,5629.78,12017.63,57482.28
30.00,40.00,3.00,6.00,30.00,25.00,10.00,0.73,243.13,4503.82,12017.63,57482.28
30.00,40.00,3.00,6.00,30.00,25.00,20.00,0.90,106.38,2251.91,12017.63,57482.28
30.00,40.00,3.00,6.00,35.00,15.00,0.10,0.32,428.74,3377.87,10941.17,44201.18
30.00,40.00,3.00,6.00,35.00,15.00,10.00,0.53,428.74,2251.91,10941.17,44201.18
30.00,40.00,3.00,6.00,35.00,15.00,20.00,0.74,243.13,2251.91,10941.17,44201.18
30.00,40.00,3.00,6.00,35.00,20.00,0.10,0.42,428.74,3377.87,10941.17,44201.18
30.00,40.00,3.00,6.00,35.00,20.00,10.00,0.64,243.13,2251.91,10941.17,44201.18
30.00,40.00,3.00,6.00,35.00,20.00,20.00,0.84,106.38,2251.91,10941.17,44201.18
30.00,40.00,3.00,6.00,35.00,25.00,0.10,0.53,243.13,3377.87,10941.17,44201.18
30.00,40.00,3.00,6.00,35.00,25.00,10.00,0.75,243.13,2251.91,10941.17,44201.18
30.00,40.00,3.00,6.00,35.00,25.00,20.00,0.95,106.38,1125.96,10941.17,44201.18
30.00,40.00,3.00,9.00,25.00,15.00,0.10,0.30,700.08,n/a,13370.86,77738.42
30.00,40.00,3.00,9.00,25.00,15.00,10.00,0.47,428.74,n/a,13370.86,77738.42
30.00,40.00,3.00,9.00,25.00,15.00,20.00,0.64,428.74,6755.73,13370.86,77738.42
30.00,40.00,3.00,9.00,25.00,20.00,0.10,0.40,700.08,n/a,13370.86,77738.42
30.00,40.00,3.00,9.00,25.00,20.00,10.00,0.57,428.74,n/a,13370.86,77738.42
30.00,40.00,3.00,9.00,25.00,20.00,20.00,0.74,243.13,5629.78,13370.86,77738.42
30.00,40.00,3.00,9.00,25.00,25.00,0.10,0.50,428.74,n/a,13370.86,77738.42
30.00,40.00,3.00,9.00,25.00,25.00,10.00,0.66,428.74,27022.92,13370.86,77738.42
30.00,40.00,3.00,9.00,25.00,25.00,20.00,0.79,243.13,5629.78,13370.86,77738.42
30.00,40.00,3.00,9.00,30.00,15.00,0.10,0.30,700.08,6755.73,12017.63,57482.28
30.00,40.00,3.00,9.00,30.00,15.00,10.00,0.47,428.74,4503.82,12017.63,57482.28
30.00,40.00,3.00,9.00,30.00,15.00,20.00,0.64,243.13,3377.87,12017.63,57482.28
30.00,40.00,3.00,9.00,30.00,20.00,0.10,0.40,428.74,5629.78,12017.63,57482.28
30.00,40.00,3.00,9.00,30.00,20.00,10.00,0.57,428.74,4503.82,12017.63,57482.28
30.00,40.00,3.00,9.00,30.00,20.00,20.00,0.74,243.13,3377.87,12017.63,57482.28
30.00,40.00,3.00,9.00,30.00,25.00,0.10,0.51,428.74,5629.78,12017.63,57482.28
30.00,40.00,3.00,9.00,30.00,25.00,10.00,0.68,243.13,4503.82,12017.63,57482.28
30.00,40.00,3.00,9.00,30.00,25.00,20.00,0.85,106.38,2251.91,12017.63,57482.28
30.00,40.00,3.00,9.00,35.00,15.00,0.10,0.31,428.74,4503.82,10941.17,44201.18
30.00,40.00,3.00,9.00,35.00,15.00,10.00,0.47,428.74,3377.87,10941.17,44201.18
30.00,40.00,3.00,9.00,35.00,15.00,20.00,0.64,243.13,3377.87,10941.17,44201.18
30.00,40.00,3.00,9.00,35.00,20.00,0.10,0.41,428.74,4503.82,10941.17,44201.18
30.00,40.00,3.00,9.00,35.00,20.00,10.00,0.58,243.13,3377.87,10941.17,44201.18
30.00,40.00,3.00,9.00,35.00,20.00,20.00,0.74,243.13,2251.91,10941.17,44201.18
30.00,40.00,3.00,9.00,35.00,25.00,0.10,0.52,428.74,3377.87,10941.17,44201.18
30.00,40.00,3.00,9.00,35.00,25.00,10.00,0.68,243.13,3377.87,10941.17,44201.18
30.00,40.00,3.00,9.00,35.00,25.00,20.00,0.85,106.38,2251.91,10941.17,44201.18
30.00,40.00,3.00,12.00,25.00,15.00,0.10,0.30,700.08,n/a,13370.86,77738.42
30.00,40.00,3.00,12.00,25.00,15.00,10.00,0.45,700.08,n/a,13370.86,77738.42
30.00,40.00,3.00,12.00,25.00,15.00,20.00,0.58,428.74,6755.73,13370.86,77738.42
30.00,40.00,3.00,12.00,25.00,20.00,0.10,0.40,700.08,n/a,13370.86,77738.42
30.00,40.00,3.00,12.00,25.00,20.00,10.00,0.56,428.74,n/a,13370.86,77738.42
30.00,40.00,3.00,12.00,25.00,20.00,20.00,0.69,243.13,6755.73,13370.86,77738.42
30.00,40.00,3.00,12.00,25.00,25.00,0.10,0.50,428.74,n/a,13370.86,77738.42
